id,DEMOGR3_01_RAW,DEMOGR3_02_RAW,DEMOGR3_03_RAW,DEMOGR3_04_RAW,DEMOGR3_05_RAW,DEMOGR3_06_RAW,DEMOGR3_07_RAW,DEMOGR3_08_RAW,DEMOGR3_01_DIR,DEMOGR3_02_DIR,DEMOGR3_03_DIR,DEMOGR3_04_DIR,DEMOGR3_05_DIR,DEMOGR3_06_DIR,DEMOGR3_07_DIR,DEMOGR3_08_DIR,DEMOGR3_RAW_NA,DEMOGR3_DIR_NA
xgzevdqq5g,45,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,45,0,1,1,7,0,0,0,0,0
xjfzfat351,34,Hombre,Sí,No,"Postgrado (Master, Doctor o equivalente).",No,No,No,34,1,1,0,7,0,0,0,0,0
xmyhej8n4l,34,Hombre,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,34,1,1,1,7,0,0,0,0,0
xnm5usezy1,45,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,45,0,1,1,5,0,0,0,0,0
xpp4er0ye3,26,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,26,0,1,1,7,0,0,0,0,0
xpqfbgzwym,20,Hombre,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,20,1,1,1,5,0,0,0,0,0
xujvbdjuuu,25,Mujer,Sí,Sí,Universitaria completa.,Sí,No,No,25,0,1,1,6,1,0,0,0,0
xv8m7ynspf,33,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,Sí,No,No,33,0,1,1,5,1,0,0,0,0
xvyzr2xn4t,19,Hombre,Sí,Sí,Universitaria incompleta / Técnica completa,Sí,No,No,19,1,1,1,5,1,0,0,0,0
xw1xcvvleb,37,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,37,0,1,1,7,0,0,0,0,0
xy715287yz,49,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",Sí,Sí,No,49,0,1,1,7,1,1,0,0,0
y0ebes4v5h,35,Hombre,Sí,Sí,Universitaria completa.,No,No,No,35,1,1,1,6,0,0,0,0,0
y12mthwvll,28,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",Sí,No,No,28,0,1,1,7,1,0,0,0,0
y2u2fhqmf8,21,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,Sí,No,No,21,0,1,1,5,1,0,0,0,0
y8mxm88vpo,19,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,Sí,No,No,19,0,1,1,5,1,0,0,0,0
y9ofaaacvm,30,Mujer,Sí,Sí,Universitaria completa.,Sí,No,No,30,0,1,1,6,1,0,0,0,0
y9qpvv536e,18,Hombre,Sí,Sí,Media incompleta.,No,No,No,18,1,1,1,3,0,0,0,0,0
y9rvszcysg,37,Mujer,Sí,Sí,Universitaria completa.,Sí,No,No,37,0,1,1,6,1,0,0,0,0
yaaav5ot57,44,Hombre,Sí,Sí,Universitaria completa.,No,No,No,44,1,1,1,6,0,0,0,0,0
yfhgllffby,34,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,34,0,1,1,7,0,0,0,0,0
yg1f7tsc3b,30,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",Sí,No,No,30,0,1,1,7,1,0,0,0,0
yk7xo3lolq,31,Mujer,No,No,Universitaria completa.,No,No,No,31,0,0,0,6,0,0,0,0,0
ylq3qd04cx,28,Mujer,Sí,Sí,Universitaria completa.,No,No,No,28,0,1,1,6,0,0,0,0,0
ymu2qajqad,43,Hombre,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,43,1,1,1,7,0,0,0,0,0
ynf4abyh7g,31,Hombre,Sí,Sí,Universitaria completa.,No,No,No,31,1,1,1,6,0,0,0,0,0
yp5pz8t1dn,40,Mujer,Sí,Sí,Universitaria completa.,Sí,No,No,40,0,1,1,6,1,0,0,0,0
yp8ddx9u7n,37,Hombre,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,37,1,1,1,7,0,0,0,0,0
yqkrkcuoa7,20,Hombre,Sí,Sí,Universitaria incompleta / Técnica completa,Sí,No,No,20,1,1,1,5,1,0,0,0,0
ywn6pkn1vn,26,Mujer,Sí,Sí,Universitaria completa.,Sí,No,No,26,0,1,1,6,1,0,0,0,0
ywvnnobnwx,22,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,Sí,No,No,22,0,1,1,5,1,0,0,0,0
yxnynzjk6z,35,Hombre,Sí,Sí,Universitaria completa.,No,No,No,35,1,1,1,6,0,0,0,0,0
yzn7d8gv4u,22,Mujer,Sí,Sí,Media completa / Técnica incompleta.,Sí,No,No,22,0,1,1,4,1,0,0,0,0
yzoylz5n3o,42,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,42,0,1,1,7,0,0,0,0,0
z0284avu9b,19,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,19,0,1,1,5,0,0,0,0,0
z1qr7dmwgh,18,Mujer,Sí,Sí,Media completa / Técnica incompleta.,No,No,No,18,0,1,1,4,0,0,0,0,0
z3be8mgu9g,31,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",Sí,No,No,31,0,1,1,7,1,0,0,0,0
z7c5bal8dz,37,Hombre,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,Sí,37,1,1,1,7,0,0,1,0,0
zb9zx6xlab,32,Mujer,Sí,Sí,Universitaria completa.,Sí,No,No,32,0,1,1,6,1,0,0,0,0
zh5h6wy6df,45,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,45,0,1,1,7,0,0,0,0,0
zhnc2nw5um,19,Mujer,Sí,Sí,Media completa / Técnica incompleta.,No,No,No,19,0,1,1,4,0,0,0,0,0
zhxz3u3zcx,20,Hombre,Sí,Sí,Universitaria incompleta / Técnica completa,Sí,No,No,20,1,1,1,5,1,0,0,0,0
zjpujewdo5,19,Hombre,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,19,1,1,1,5,0,0,0,0,0
zm4ebxa32q,23,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,Sí,No,No,23,0,1,1,5,1,0,0,0,0
znzkl87mb1,35,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,35,0,1,1,5,0,0,0,0,0
zp9mvv8pyg,40,Mujer,No,No,Universitaria completa.,Sí,Sí,No,40,0,0,0,6,1,1,0,0,0
zq41y689rv,23,Hombre,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,23,1,1,1,5,0,0,0,0,0
zqr30zl2o9,38,Mujer,Sí,Sí,Universitaria completa.,Sí,No,No,38,0,1,1,6,1,0,0,0,0
ztruparwow,45,Mujer,Sí,Sí,Universitaria completa.,No,No,No,45,0,1,1,6,0,0,0,0,0
zvt4ytryou,35,Mujer,Sí,No,"Postgrado (Master, Doctor o equivalente).",No,No,No,35,0,1,0,7,0,0,0,0,0
zw5u4phc4u,19,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,19,0,1,1,5,0,0,0,0,0
zwt5dpvex8,19,Mujer,Sí,Sí,Media completa / Técnica incompleta.,Sí,No,No,19,0,1,1,4,1,0,0,0,0
